Assessment,Assessment Language,State,District,School,Local ID,State ID,FAST ID,First Name,Last Name,Gender,DOB,Race,Special Ed. Status,Grade,Unnamed: 15,Fall aReading Test Theta,Fall aReading Percentile at School,Fall aReading Percentile at LEA,Fall aReading Percentile at Nation,Fall aReading Risk Level,Fall aReading Final Date,Winter aReading Test Theta,Winter aReading Percentile at School,Winter aReading Percentile at LEA,Winter aReading Percentile at Nation,Winter aReading Risk Level,Winter aReading Final Date,Growth Score from Fall to Winter,School Growth Percentile from Fall to Winter,District Growth Percentile from Fall to Winter,National Growth Percentile from Fall to Winter,Growth Percentile by Start Score from Fall to Winter,Spring aReading Test Theta,Spring aReading Percentile at School,Spring aReading Percentile at LEA,Spring aReading Percentile at Nation,Spring aReading Risk Level,Spring aReading Final Date,Growth Score from Fall to Spring,School Growth Percentile from Fall to Spring,District Growth Percentile from Fall to Spring,National Growth Percentile from Fall to Spring,Growth Percentile by Start Score from Fall to Spring,Growth Score from Winter to Spring,School Growth Percentile from Winter to Spring,District Growth Percentile from Winter to Spring,National Growth Percentile from Winter to Spring,Growth Percentile by Start Score from Winter to Spring,Screening Period 4 aReading Test Theta,Screening Period 4 aReading Percentile at School,Screening Period 4 aReading Percentile at LEA,Screening Period 4 aReading Percentile at Nation,Screening Period 4 aReading Risk Level,Screening Period 4 aReading Final Date,Growth Score from Fall to Screening Period 4,School Growth Percentile from Fall to Screening Period 4,District Growth Percentile from Fall to Screening Period 4,National Growth Percentile from Fall to Screening Period 4,Growth Percentile by Start Score from Fall to Screening Period 4,Growth Score from Winter to Screening Period 4,School Growth Percentile from Winter to Screening Period 4,District Growth Percentile from Winter to Screening Period 4,National Growth Percentile from Winter to Screening Period 4,Growth Percentile by Start Score from Winter to Screening Period 4,Growth Score from Spring to Screening Period 4,School Growth Percentile from Spring to Screening Period 4,District Growth Percentile from Spring to Screening Period 4,National Growth Percentile from Spring to Screening Period 4,Growth Percentile by Start Score from Spring to Screening Period 4,Screening Period 5 aReading Test Theta,Screening Period 5 aReading Percentile at School,Screening Period 5 aReading Percentile at LEA,Screening Period 5 aReading Percentile at Nation,Screening Period 5 aReading Risk Level,Screening Period 5 aReading Final Date,Growth Score from Fall to Screening Period 5,School Growth Percentile from Fall to Screening Period 5,District Growth Percentile from Fall to Screening Period 5,National Growth Percentile from Fall to Screening Period 5,Growth Percentile by Start Score from Fall to Screening Period 5,Growth Score from Winter to Screening Period 5,School Growth Percentile from Winter to Screening Period 5,District Growth Percentile from Winter to Screening Period 5,National Growth Percentile from Winter to Screening Period 5,Growth Percentile by Start Score from Winter to Screening Period 5,Growth Score from Spring to Screening Period 5,School Growth Percentile from Spring to Screening Period 5,District Growth Percentile from Spring to Screening Period 5,National Growth Percentile from Spring to Screening Period 5,Growth Percentile by Start Score from Spring to Screening Period 5,Growth Score from Screening Period 4 to Screening Period 5,School Growth Percentile from Screening Period 4 to Screening Period 5,District Growth Percentile from Screening Period 4 to Screening Period 5,National Growth Percentile from Screening Period 4 to Screening Period 5,Growth Percentile by Start Score from Screening Period 4 to Screening Period 5,Fall Lexile,Winter Lexile,Spring Lexile,Screening Period 4 Lexile,Screening Period 5 Lexile
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,17693,14672,806560,JOSEPH,CHAN,Male,2017-01-26,White,,Twelve,,570.099,N/A*,N/A*,79.0,LI,8/26/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,37161,17854,677315,ELIZABETH,ESPINOZA,Male,2017-10-23,Black or African American,,Ten,,543.97925,N/A*,N/A*,42.0,lowRisk,9/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,89548,65258,561159,ANGELA,CARTER,Male,2019-06-28,Hispanic/Latino,,Ten,,393.97314,N/A*,N/A*,1.0,highRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BR685L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,14467,40901,930983,JESSICA,LEWIS,Male,2017-08-09,Black or African American,,Eleven,,523.1741,25.609756,25.609756,11.0,highRisk,8/26/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,35087,50152,777279,JEFF,SMITH,Female,2019-02-09,Hispanic/Latino,,Ten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,35534,78524,209447,JAMES,SANCHEZ,Male,2019-09-05,Black or African American,,Ten,,520.33594,N/A*,N/A*,12.0,highRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,15665,91892,509553,ANDREW,GARCIA,Male,2019-08-17,Black or African American,,Ten,,501.44833,N/A*,N/A*,4.0,highRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,40777,51958,585213,KATHRYN,ARNOLD,Male,2019-10-31,Black or African American,,Ten,,512.92365,N/A*,N/A*,8.0,highRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,64461,14339,435863,JAVIER,MELENDEZ,Male,2017-07-12,Black or African American,,Ten,,539.2941,N/A*,N/A*,35.0,someRisk,9/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,19112,15857,491098,ANTHONY,MARTIN,Female,2018-07-07,Black or African American,,Ten,,531.49744,N/A*,N/A*,23.0,someRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,21339,36377,988961,RACHEL,BROWN,Male,2016-02-01,Black or African American,,Ten,,478.72318,N/A*,N/A*,1.0,highRisk,8/27/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,32028,63190,168951,DANIEL,BALDWIN,Male,2019-12-01,Black or African American,,Ten,,516.7515,N/A*,N/A*,9.0,highRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,23785,96742,420309,MARISSA,SCHNEIDER,Male,2017-04-26,Black or African American,,Ten,,554.6763,N/A*,N/A*,63.0,lowRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,31288,10675,643966,GARY,ORTIZ,Male,2016-12-13,Black or African American,,Ten,,553.83673,N/A*,N/A*,61.0,lowRisk,9/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,91620,87956,681069,MARK,NOLAN,Male,2018-07-03,Black or African American,,Ten,,513.4382,,,8.0,highRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,85234,45465,470260,LUKE,RIVERA,Male,2018-01-15,Black or African American,,Ten,,522.7128,N/A*,N/A*,14.0,someRisk,8/29/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915L,,,,
aReading,Assessment Language,MO,University City School District,Jackson Park Elementary,95381,28338,842677,ANDREW,SMITH,Male,2018-03-27,Black or African American,,Two,,431.6952,30.357143,25.110132,7.0,highRisk,8/27/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BR350L,,,,
aReading,Assessment Language,MO,University City School District,Jackson Park Elementary,14551,29657,534346,STACEY,CARPENTER,Female,2018-03-23,Black or African American,,Five,,523.8156,67.441864,77.578476,62.0,lowRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930L,,,,
aReading,Assessment Language,MO,University City School District,Jackson Park Elementary,66033,63683,362365,MARIA,LYONS,Male,2019-08-25,Black or African American,,Three,,491.13846,57.142857,59.545456,41.0,lowRisk,8/29/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415L,,,,
aReading,Assessment Language,MO,University City School District,Jackson Park Elementary,93840,51586,249164,PAMELA,RIVERA,Male,2018-01-14,Black or African American,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,FLYNN PARK ELEMENTARY,54086,85665,317818,LINDSEY,HATFIELD,Male,2019-09-20,Black or African American,,Five,,513.4792,48.333332,56.502243,41.0,lowRisk,8/26/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755L,,,,
aReading,Assessment Language,MO,University City School District,FLYNN PARK ELEMENTARY,16482,43188,259159,MARGARET,CHASE,Female,2016-08-16,Black or African American,,Five,,509.58243,40,47.0852,34.0,someRisk,9/5/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710L,,,,
aReading,Assessment Language,MO,University City School District,PERSHING ELEMENTARY,63179,61708,984191,ETHAN,BELL,Female,2016-08-01,Black or African American,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,PERSHING ELEMENTARY,11732,91510,235069,CARLA,CHAPMAN,Female,2019-09-05,Black or African American,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,PERSHING ELEMENTARY,31062,18122,640211,CHRISTINA,WALLS,Female,2017-11-16,Black or African American,,Three,,492.95297,71.42857,61.81818,44.0,lowRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445L,,,,
aReading,Assessment Language,MO,University City School District,Jackson Park Elementary,71217,18523,785056,MARISSA,MAY,Male,2017-06-07,Black or African American,,Five,,528.7937,79.06977,82.51121,71.0,LI,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,41256,34280,375317,AARON,SMITH,Female,2016-10-31,Black or African American,,Ten,,532.3218,N/A*,N/A*,25.0,someRisk,9/3/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,61367,34758,784237,JEFFERY,WILLIAMS,Male,2018-06-08,Asian,,Twelve,,545.5377,N/A*,N/A*,33.0,someRisk,8/26/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270L,,,,
aReading,Assessment Language,MO,University City School District,Barbara Jordan Elementary,73324,73253,962605,CARRIE,MEDINA,Female,2016-07-18,Black or African American,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,BRITTANY WOODS MIDDLE SCHOOL,27293,37260,927133,NICOLE,WALKER,Female,2018-04-10,Black or African American,,Eight,,520.0006,43.85965,43.85965,21.0,someRisk,8/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865L,,,,
aReading,Assessment Language,MO,University City School District,BRITTANY WOODS MIDDLE SCHOOL,47192,97273,754198,BRANDI,PEREZ,Female,2018-08-29,Black or African American,,Six,,421.07755,1.7142857,1.7142857,1.0,highRisk,8/27/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BR445L,,,,
aReading,Assessment Language,MO,University City School District,BRITTANY WOODS MIDDLE SCHOOL,25222,38048,570350,EDWIN,CURTIS,Male,2019-07-31,Black or African American,,Six,,487.87155,21.714285,21.714285,7.0,highRisk,8/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,67098,81316,931058,DANA,WATSON,Male,2017-12-30,Black or African American,,Ten,,504.53305,N/A*,N/A*,5.0,highRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630L,,,,
aReading,Assessment Language,MO,University City School District,Barbara Jordan Elementary,23847,71690,723590,CAMERON,RAMSEY,Female,2017-08-10,Black or African American,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,PERSHING ELEMENTARY,21652,94575,662405,CHERYL,MOODY,Female,2016-10-18,Black or African American,,Four,,494.1484,59.090908,45.68528,23.0,someRisk,8/29/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,25689,11017,788896,LAURA,MORRIS,Female,2018-09-30,Black or African American,,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,FLYNN PARK ELEMENTARY,53901,95756,621667,AMY,CUMMINGS,Female,2016-02-04,Multi-Racial,,Two,,447.76666,30,40.528633,17.0,someRisk,8/29/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BR210L,,,,
aReading,Assessment Language,MO,University City School District,BRITTANY WOODS MIDDLE SCHOOL,18170,39284,354544,CRAIG,SMITH,Male,2017-04-05,Black or African American,,Six,,541.02747,86.28571,86.28571,81.0,LI,8/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,13202,47817,460086,KEVIN,WALTON,Female,2019-04-16,Black or African American,,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,BRITTANY WOODS MIDDLE SCHOOL,24765,57265,357558,KENNETH,BASS,Female,2018-08-14,Multi-Racial,,Six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,38016,91796,812061,CHRISTY,ALLEN,Male,2019-01-25,Black or African American,,Twelve,,506.04413,N/A*,N/A*,3.0,highRisk,8/27/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,40420,64422,945799,BRIANNA,WILLIAMS,Male,2018-10-05,Black or African American,,Eleven,,485.97742,7.9268293,7.9268293,1.0,highRisk,8/26/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335L,,,,
aReading,Assessment Language,MO,University City School District,BRITTANY WOODS MIDDLE SCHOOL,67130,20378,901831,JENNIFER,JOHNSON,Male,2019-06-21,Black or African American,,Seven,,506.13388,29.94012,29.94012,11.0,highRisk,8/26/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650L,,,,
aReading,Assessment Language,MO,University City School District,PERSHING ELEMENTARY,40390,44891,413264,VICTORIA,SMITH,Female,2019-12-23,Black or African American,,Five,,513.3881,61.22449,55.15695,41.0,lowRisk,8/29/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,25135,60441,764695,PHILLIP,PRINCE,Female,2017-08-15,Black or African American,,Twelve,,524.437,N/A*,N/A*,9.0,highRisk,8/26/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,88545,43649,319772,JAMES,KANE,Female,2016-11-28,Black or African American,,Ten,,521.1426,N/A*,N/A*,13.0,highRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,81195,11940,746407,JESUS,MORRISON,Male,2016-11-08,Black or African American,,Ten,,529.8299,N/A*,N/A*,22.0,someRisk,8/29/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,87115,87089,888891,THEODORE,COOLEY,Female,2018-03-09,Black or African American,,Ten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,PERSHING ELEMENTARY,58889,84627,551023,SUSAN,SMITH,Male,2016-04-28,Black or African American,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,Jackson Park Elementary,39207,99788,498841,JENNIFER,OLSEN,Male,2018-06-14,Black or African American,,Three,,498.29333,69.38776,71.36364,55.0,lowRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525L,,,,
aReading,Assessment Language,MO,University City School District,PERSHING ELEMENTARY,22241,59363,934846,KYLE,MORENO,Female,2016-06-13,Black or African American,,Two,,462.6707,58,53.303967,30.0,someRisk,9/5/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BR25L,,,,
aReading,Assessment Language,MO,University City School District,PERSHING ELEMENTARY,93832,28153,331392,MARC,ARCHER,Male,2019-09-27,Black or African American,,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,20354,88115,692955,RAYMOND,JACKSON,Male,2019-06-13,Black or African American,,Ten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,PERSHING ELEMENTARY,89043,13001,530687,ALEXANDRIA,LARSON,Female,2019-08-03,Black or African American,,Five,,463.25958,8.163265,5.8295965,2.0,highRisk,8/27/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BR25L,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,41930,24972,955991,ASHLEY,CASTILLO,Female,2016-04-25,Black or African American,,Eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,FLYNN PARK ELEMENTARY,77463,38425,985082,DANIEL,SCOTT,Female,2018-04-14,White,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,UNIVERSITY CITY HIGH SCHOOL,38419,77392,996135,ANTHONY,ROGERS,Male,2019-11-23,Black or African American,,Nine,,457.36545,N/A*,N/A*,1.0,highRisk,8/27/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BR115L,,,,
aReading,Assessment Language,MO,University City School District,FLYNN PARK ELEMENTARY,17735,30686,461861,STEPHEN,LARSEN,Female,2019-03-15,Black or African American,,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,FLYNN PARK ELEMENTARY,92820,26018,381871,SUSAN,HOFFMAN,Male,2016-03-09,Black or African American,,Four,,518.9423,64.10256,80.20305,73.0,LI,8/27/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850L,,,,
aReading,Assessment Language,MO,University City School District,Jackson Park Elementary,70731,17949,949303,MELINDA,RILEY,Male,2018-05-04,Black or African American,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,BRITTANY WOODS MIDDLE SCHOOL,15814,82583,660536,JOSHUA,CALDERON,Male,2016-06-08,Black or African American,,Six,,510.1478,44,44,28.0,someRisk,8/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710L,,,,
aReading,Assessment Language,MO,University City School District,FLYNN PARK ELEMENTARY,91578,90227,832780,MICHAEL,HAYES,Female,2018-10-26,Black or African American,,Two,,486.02872,76.666664,79.29515,67.0,lowRisk,8/29/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335L,,,,
aReading,Assessment Language,MO,University City School District,Jackson Park Elementary,32251,32776,558443,MELISSA,CLARK,Female,2019-12-06,Black or African American,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aReading,Assessment Language,MO,University City School District,FLYNN PARK ELEMENTARY,68246,20262,839738,HEATHER,LYNCH,Female,2019-10-31,Black or African American,,Two,,484.312,73.333336,77.97357,64.0,lowRisk,9/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305L,,,,
aReading,Assessment Language,MO,University City School District,FLYNN PARK ELEMENTARY,51589,86581,878378,KATHERINE,CLARK,Male,2018-05-18,Black or African American,,Three,,455.97107,22.033897,22.272728,8.0,highRisk,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BR130L,,,,
aReading,Assessment Language,MO,University City School District,FLYNN PARK ELEMENTARY,30025,42226,657545,LAUREN,ANDREWS,Male,2016-02-09,Multi-Racial,,Three,,506.1233,71.18644,79.09091,72.0,LI,9/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650L,,,,
aReading,Assessment Language,MO,University City School District,FLYNN PARK ELEMENTARY,39731,24786,588210,JOSE,VILLA,Male,2019-06-07,White,,Three,,518.87744,96.61017,95,89.0,LI,8/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850L,,,,
